,date_time,title
887828,2017-01-23 10:10:00-05:00,"New President, Same Markets: Investors Await More Detail From Washington"
887829,2017-01-22 19:25:00-05:00,"Barron's Picks And Pans: More Roundtable Picks, Alphabet, GameStop And More"
887830,2017-01-20 11:54:00-05:00,How 40-Year Wall Street Veteran Marc Chaikin Came Out Of Retirement To Help You Find Your Next Trading Idea
887831,2017-01-20 10:11:00-05:00,Will Netflix Be Drowned By The Content-On-Demand Wave It Helped Create?
887832,2017-01-20 09:20:00-05:00,House Of Calls: Analysts React To Stellar Quarter From Netflix
887833,2017-01-19 15:24:00-05:00,Netflix Scores Big Investing In Building Its International Audience
887834,2017-01-19 14:44:00-05:00,Mid-Afternoon Market Update: Dow Slides Over 100 Points; CSX Shares Spike Higher
887835,2017-01-19 14:44:00-05:00,Does Awards Season Impact Earnings In The Entertainment Space?
887836,2017-01-19 14:27:00-05:00,Netflix Bulls Win The Day As Subs Data Outweigh Competition Concerns
887837,2017-01-19 13:57:00-05:00,How Netflix's Content Distribution Has Changed Over The Years
887838,2017-01-19 12:52:00-05:00,15 Biggest Mid-Day Gainers For Thursday
887839,2017-01-19 12:32:00-05:00,Mid-Day Market Update: Oclaro Surges Following Strong Q2 Outlook; Zynerba Pharmaceuticals Shares Decline
887840,2017-01-19 12:16:00-05:00,"Jefferies Not Willing To Give Netflix The Crown, Remains At Underperform"
887841,2017-01-19 11:02:00-05:00,Netflix Q4: A Series Of Fortunate Events
887842,2017-01-19 11:01:00-05:00,"Cramer Praises Netflix's 'Exciting' Earnings, Attributes Concerning Metrics Towards 'Nitpicking'"
887843,2017-01-19 10:46:00-05:00,Netflix Makes New All-Time High After Q4 Beat
887844,2017-01-19 10:17:00-05:00,"As Inauguration Looms, Market Participants Eager To Hear Policy Plans"
887845,2017-01-19 10:00:00-05:00,Mid-Morning Market Update: Markets Edge Higher; Netflix Earnings Top Expectations
887846,2017-01-19 09:58:00-05:00,7 Biggest Price Target Changes For Thursday
887847,2017-01-19 09:56:00-05:00,Netflix Q4 Validates Long-Term Holders' Thesis
887848,2017-01-19 09:55:00-05:00,IBM Kicks Off The Big Tech Earnings Season
887849,2017-01-19 09:52:00-05:00,Technical Alert: Netflix Inc. Makes New All-Time-High And Retreats
887850,2017-01-19 09:37:00-05:00,"Netflix Reaching Critical Mass With Consumers, Still A Top Pick At RBC"
887851,2017-01-19 09:32:00-05:00,"Benzinga's Top Upgrades, Downgrades For January 19, 2017"
887852,2017-01-19 09:01:00-05:00,The Market In 5 Minutes: Netflix & Chill
887853,2017-01-19 09:00:00-05:00,Baird Calls Netflix's Earnings Report 'A Crowning Q4'
887854,2017-01-19 08:26:00-05:00,Video Streaming Surpasses DVD/Blu-Ray Sales For The First Time
887855,2017-01-19 08:19:00-05:00,20 Stocks Moving In Thursday's Pre-Market Session
887856,2017-01-19 08:11:00-05:00,"Netflix's Studio Margins Will Be Eliminated, Thanks To More Original Self-Produced Content"
887857,2017-01-19 07:47:00-05:00,A Peek Into The Markets: U.S. Stock Futures Edge Lower Ahead Of Economic Reports
887858,2017-01-19 07:45:00-05:00,Netflix Shares Worth $68 As It Continues To Burn Cash: Wedbush
887859,2017-01-19 07:41:00-05:00,Macquarie Upgrades Netflix to Neutral
887860,2017-01-19 07:40:00-05:00,Sell-Side Analysts Boosting Targets on Netflix Following Q4 Results
887861,2017-01-19 06:06:00-05:00,"Loop Capital Maintains Buy on Netflix, Raises Target from $151 to $159.00"
887862,2017-01-19 05:12:00-05:00,"Keep an Eye on These 10 Stocks for January 19, 2017"
887863,2017-01-18 16:31:00-05:00,No Chill: Netflix Adds 7 Million Subscribers In Stellar Q4
887864,2017-01-18 16:22:00-05:00,Netflix Shares Up 8+% After Hours
887865,2017-01-18 16:14:00-05:00,Netflix Finished 2016 with 93.8M Users
887866,2017-01-18 16:07:00-05:00,Netflix Reports Q4 Adj. EPS $0.15 vs $0.14 Est.
887867,2017-01-18 16:06:00-05:00,"Netflix Q4 Domestic Net Sub Adds 1.93M, Int'l Sub Adds 5.12M"
887868,2017-01-18 16:05:00-05:00,Netflix Reports Q4 Sales $2.48B vs $2.47B Est.
887869,2017-01-18 15:36:00-05:00,Which Streaming Providers Are Winning The Content War?
887870,2017-01-18 14:55:00-05:00,"Odeon Capital Sees Setup Into Netflix Earnings Wed. Afternoon 'Pretty Misleading,' Believes 'the Stock Works Higher from Here'"
887871,2017-01-18 14:25:00-05:00,RBC's Mark Mahaney: No Reason To Buy Netflix Right Now
887872,2017-01-18 13:36:00-05:00,Netflix User Growth Analysis Lends Positive Expectations For Wednesday Earnings Report
887873,2017-01-18 11:41:00-05:00,How Much Is Jerry Seinfeld Worth To Netflix?
887874,2017-01-18 11:19:00-05:00,Netflix Lower Ahead Of Q4 Report
887875,2017-01-18 10:33:00-05:00,Netflix Earnings On Tap: How Were Those Subscriber Numbers?
887876,2017-01-18 09:58:00-05:00,"Banks Still In Spotlight As Goldman Sachs Puts In Big Quarter, Netflix Up Next"
887877,2017-01-18 09:03:00-05:00,"The Market In 5 Minutes: Goldman Sachs, Chelsea Manning And Jerry Seinfeld"
887878,2017-01-18 08:58:00-05:00,Seinfeld The Latest Comedian To Land A Huge Netflix Deal
887879,2017-01-18 08:15:00-05:00,Ahead Of The Report: Can Netflix's Original Content Still Buoy Subscriber Numbers?
887880,2017-01-18 06:43:00-05:00,"Netflix, PepsiCo, Qualcomm, Wal-Mart: Fast Money Picks For January 18"
887881,2017-01-18 06:42:00-05:00,Mike Khouw Sees Unusual Options Activity In Netflix
887882,2017-01-18 05:10:00-05:00,10 Stocks You Should Be Watching Today
887883,2017-01-18 04:33:00-05:00,"Earnings Scheduled For January 18, 2017"
887884,2017-01-17 16:25:00-05:00,Kevin Kelly's Netflix Trade Ahead Of Earnings
887885,2017-01-17 16:03:00-05:00,Netflix Q4 Earnings Preview: Show Time As Curtains Come Down On 2016
887886,2017-01-17 14:49:00-05:00,David Einhorn's Trump-Proof Investment Plan
887887,2017-01-17 12:08:00-05:00,"David Einhorn In Investor Letter Includes Netflix As Short Idea, Cites Potential Disney Acquisition As Risk To Short"
887888,2017-01-17 10:35:00-05:00,"Netflix Makes New All-Time High, Retreats"
887889,2017-01-17 10:20:00-05:00,Brexit Is Back: May's Speech Weighs On Market Despite Strong Morgan Stanley Results
887890,2017-01-17 10:06:00-05:00,4 Factors Cantor Is Watching Heading Into Netflix Earnings
887891,2017-01-17 09:41:00-05:00,10 Biggest Price Target Changes For Tuesday
887892,2017-01-17 09:22:00-05:00,"Benzinga's Top Upgrades, Downgrades For January 17, 2017"
887893,2017-01-17 09:06:00-05:00,"The Market In 5 Minutes: Morgan Stanley Beats Estimates, Disney And Netflix Get Big Upgrades"
887894,2017-01-17 07:39:00-05:00,A Peek Into The Markets: U.S. Stock Futures Signal Lower Start On Wall Street
887895,2017-01-17 06:18:00-05:00,"Mizuho Upgrades Netflix to Buy, Raises Target to $152"
887896,2017-01-17 05:00:00-05:00,"Netflix Shares Trading Higher on Reuters Report of Mizuho Upgrade to Buy, $152 PT"
887897,2017-01-16 12:34:00-05:00,Mike Khouw's Bullish Netflix Trade
887898,2017-01-15 11:44:00-05:00,The Program For Trading Like A Hedge Fund
887899,2017-01-13 11:52:00-05:00,The Wall Street Vet That Wants To Give Investors A Directional Edge
887900,2017-01-13 11:27:00-05:00,Netflix To Remain A Growth Story Through 2020
887901,2017-01-13 11:13:00-05:00,"Big Banks Benefit From Trading Binge After Election, But Retail Sales Come In Light"
887902,2017-01-13 09:45:00-05:00,8 Biggest Price Target Changes For Friday
887903,2017-01-13 09:23:00-05:00,"Benzinga's Top Upgrades, Downgrades For January 13, 2017"
887904,2017-01-13 09:00:00-05:00,The Market In 5 Minutes: Big Banks Get Earnings Season Started
887905,2017-01-13 08:53:00-05:00,M Science Out Positive On Netflix
887906,2017-01-13 08:29:00-05:00,A Netflix Earnings Preview: Q1 Guidance Will Be In Focus
887907,2017-01-13 07:14:00-05:00,"A Peek Into The Markets: U.S. Stock Futures Up Ahead Of JPMorgan, Wells Fargo Earnings"
887908,2017-01-13 06:24:00-05:00,"Deutsche Bank Upgrades Netflix to Hold, Raises Target to $110.00"
887909,2017-01-13 05:11:00-05:00,Netflix Upgraded from Sell to Hold at Deutsche Bank; PT Raised from $92 to  $110
887910,2017-01-12 16:40:00-05:00,Apple Wants Content To Compete With Spotify
887911,2017-01-12 14:54:00-05:00,Will Apple Be The New HBO?
887912,2017-01-12 10:27:00-05:00,"Look For Netflix Churn To Diminish, M&A Speculation To Continue"
887913,2017-01-12 08:26:00-05:00,"Apple Looks To Hollywood, 20 Years After Steve Jobs Said Content Makes Great Products"
887914,2017-01-12 06:13:00-05:00,"Morgan Stanley Maintains Overweight on Netflix, Raises Target to $150.00"
887915,2017-01-12 06:07:00-05:00,"UPDATE: Apple Move Seen Targeting Spotify Rather than Netflix, Amazon Prime Video"
887916,2017-01-11 10:34:00-05:00,Top 10 S&P Stocks Of The Obama Presidency
887917,2017-01-11 09:54:00-05:00,Jefferies Names Winners For Its 10 Internet Themes
887918,2017-01-11 08:47:00-05:00,8 Financial Resolutions For Millennials
887919,2017-01-11 06:48:00-05:00,Wall Street's M&A Chatter From January 10
887920,2017-01-10 12:25:00-05:00,Facebook Makes JPMorgan's List Of Best Ideas For 2017
887921,2017-01-10 12:21:00-05:00,How To Trade A Stock After It Hits An All-Time High
887922,2017-01-10 09:42:00-05:00,Hearing Dealreporter Saying Facebook May Be Interested In Acquiring Netflix
887923,2017-01-10 08:09:00-05:00,Could Netflix's Guidance Hurt Shares?
887924,2017-01-08 09:07:00-05:00,Netflix Launches 'Infinite Runner' Game Based on Original Shows
887925,2017-01-06 14:52:00-05:00,FANG Stocks Looking Sharp In 2017 Thus Far
887926,2017-01-06 13:15:00-05:00,Netflix's New All-Time High
887927,2017-01-06 09:02:00-05:00,Hudson Pacific Properties Reports Lease with Netflix to Fully Occupy New CUE Office Building in Hollywood
887928,2017-01-05 15:38:00-05:00,"Netflix Shares Bounce Off $131 Level Over Last 15 Mins, Up 1.2% on Heavy Volume; Stock Recently Hit New 52-Week High at $132.73; All-Time High is $133.27"
887929,2017-01-05 04:23:00-05:00,Netflix Announces 'Love Alarm' as First Korean Original Series
887930,2017-01-04 12:01:00-05:00,Netflix Shares Volatile Here Amid DJ Report CBS Working On Deal with Hulu
887931,2017-01-04 11:33:00-05:00,Startup Class Of 2006: Where Hulu And Others Are Now
887932,2017-01-03 13:48:00-05:00,9 Companies With Nvidia's Consistency In Delivering Upside To EPS Estimates
887933,2017-01-03 12:12:00-05:00,Survey Says Santa May Have Delivered A Solid Q4 To Netflix
887934,2017-01-03 10:19:00-05:00,"Like 2016, This May Be the Year Of The 'Unexpected'"
887935,2017-01-03 10:07:00-05:00,RBC's Top 10 Internet Surprises For 2017
887936,2017-01-02 10:04:00-05:00,7 Things Younger Than iPhone As The Device Prepares To Turn 10
887937,2016-12-29 15:34:00-05:00,Mark Cuban: Amazon Is The Best Startup In The World
887938,2016-12-29 13:48:00-05:00,The Best Performing FANG Stock This Year Was...
887939,2016-12-28 15:46:00-05:00,10 Most Pirated Shows Of 2016
887940,2016-12-28 13:55:00-05:00,Should You Be Buying 2016 Market Leaders Or Laggards Heading Into 2017?
887941,2016-12-28 10:34:00-05:00,2016: TV Media's Year In Review
887942,2016-12-27 12:22:00-05:00,Wall Street's Top Picks For 2017: All In One Place
887943,2016-12-27 08:44:00-05:00,Amazon Has Found Several Ways To Compete With Netflix
887944,2016-12-27 08:13:00-05:00,6 Best Performing S&P 500 Stocks Of 2016
887945,2016-12-22 15:17:00-05:00,Competition And Content: Why This Hedge Fund Is Short On Netflix
887946,2016-12-22 15:16:00-05:00,A Last Minute Trade In Newmont Mining Won The Thinkorswim Challenge For UNC Students
887947,2016-12-21 16:00:00-05:00,Mark Mahaney's Top Small- And Large-Cap Picks For 2017
887948,2016-12-21 09:35:00-05:00,7 Biggest Price Target Changes For Wednesday
887949,2016-12-21 08:23:00-05:00,'The Crown' Will Bolster Netflix's Q4 Numbers
887950,2016-12-21 05:55:00-05:00,"UPDATE: Loop Raises Netflix Q4 Sub Estimates: from 1.45M to 1.47M for Domestic Subs, from 3.75M to 3.79M for Int'l Subs"
887951,2016-12-21 05:54:00-05:00,"Loop Capital on Netflix: 'Improving Q4 Metrics Across the Board As a Result of 'The Crown''; Maintains Buy Rating, $151 Price Target"
887952,2016-12-20 16:00:00-05:00,BBC Partners With ITV To Stream To American Audiences
887953,2016-12-19 14:17:00-05:00,"Shares of Netflix Up 1.59% On The Day, Traders Attributing Strength In Last 20 Min. To A Commercial Times Article Highlighting Netflix Availability To Chungwha Telecom Customers In Taiwan; Article Indicates Netflix Interest In China OTT Market Via Taiwan"
887954,2016-12-19 14:01:00-05:00,Netflix Pops to High of $125.80 on Volume
887955,2016-12-19 11:15:00-05:00,Has The Recent Underperformance In FANG Been A Buying Opportunity?
887956,2016-12-16 10:39:00-05:00,Apple Gets Into The Indonesian Market
887957,2016-12-16 09:31:00-05:00,M Science Out Positive On Netflix
887958,2016-12-16 09:15:00-05:00,"The Market In 5 Minutes: Adobe, Oracle Take The Earnings Stage"
887959,2016-12-16 07:01:00-05:00,Some Question Whether Netflix Can Compete With Amazon Prime's Low Price
887960,2016-12-15 16:13:00-05:00,"Netflix to Report Q4 Earnings on Wed., Jan. 18 After the Close"
887961,2016-12-15 15:33:00-05:00,Battleground India: Netflix And Amazon Vying For Market Share
887962,2016-12-15 13:03:00-05:00,Netflix Signed A Deal With The Biggest Star In India
887963,2016-12-15 11:38:00-05:00,Technical Alert: Netflix Inc. Higher
887964,2016-12-15 09:01:00-05:00,Is Amazon's International Expansion A Shot At Netflix?
887965,2016-12-15 08:46:00-05:00,The Effect Of Amazon's $2.99/Month Pricing On Netflix
887966,2016-12-15 04:05:00-05:00,Netflix Announces Streaming Deal With Shah Rukh Khan
887967,2016-12-13 14:42:00-05:00,Amazon Expected To Announce Prime Video In Indian Market
887968,2016-12-08 10:34:00-05:00,"Netflix Shares Up More Than $1 Over Last Min as Traders Passing Around Renewed, Unlikely Chatter of Apple Interest; Watch for Profit Taking from Session Highs"
887969,2016-12-07 12:21:00-05:00,Hearing Apple Discussing with Film Studios Related to Earlier Movie Rentals; Watch Netflix Shares for Volatility
887970,2016-12-07 12:03:00-05:00,Netflix Says It Takes People 3 Days After A Series Binge To Make New Show Commitment
887971,2016-12-06 15:24:00-05:00,Netflix Having A Strong Day
887972,2016-12-06 13:23:00-05:00,Netflix Shares Spike Higher Over Last Min as Hearing Charter is in Advanced Talks to Include Netflix on Its TV Interface
887973,2016-12-06 12:23:00-05:00,18 Biggest Mid-Day Gainers For Tuesday
887974,2016-12-06 09:34:00-05:00,7 Biggest Price Target Changes For Tuesday
887975,2016-12-06 08:49:00-05:00,Benzinga's Top Upgrades
887976,2016-12-06 07:54:00-05:00,"Evercore ISI Group Upgrades Netflix to Hold, Raises Target to $111.00"
887977,2016-12-05 12:38:00-05:00,"Bloomberg Reporter Lucas Shaw Tweets: Creating a sports league might be interesting, says Netflix's Ted Sarandos. Hmmmm"
887978,2016-12-05 12:26:00-05:00,"Netflix Shares Down 1.88%, Hedgeye To HOst Call Tomorrow At 1pm ET To Discuss FY17 Bear Case"
887979,2016-12-05 10:43:00-05:00,Holiday Shopping and Retail Sector Impact
887980,2016-12-05 08:26:00-05:00,Disney Would Likely Trade Down On A Netflix Deal
887981,2016-12-02 12:16:00-05:00,Enron Declared Bankruptcy 15 Years Ago Today
887982,2016-12-01 08:55:00-05:00,Disney's TV Demise Could Be The Perfect Time For A $70 Billion Netflix Acquisition
887983,2016-12-01 08:27:00-05:00,Bernstein Says They Are Surprisingly Open To Disney Acquiring Netflix
887984,2016-11-30 15:55:00-05:00,What Streaming Services Have The Best Offline Offerings?
887985,2016-11-30 14:34:00-05:00,Why Emerging Markets Are The Big Winners In An Age Of Downloadable Netflix
887986,2016-11-30 10:37:00-05:00,"Recode Reports Netflix will let you download video to go, but not movies and shows from Disney"
887987,2016-11-30 10:27:00-05:00,TiVo Executives Talk Netflix Deal
887988,2016-11-30 09:14:00-05:00,Bloomberg Lucas Shaw Tweets: Netflix just said it will let users worldwide download shows for offline viewing. This is a very big deal in emerging markets.
887989,2016-11-29 10:56:00-05:00,TiVo's Netflix Contract Demonstrates The Strength Of Company's Patent Portfolio
887990,2016-11-29 10:18:00-05:00,A 'Safe Haven' If The Trump Rally Collapses: Comcast
887991,2016-11-28 16:10:00-05:00,"TiVo, Netflix Enter Into Product and Intellectual Property Agreements"
887992,2016-11-23 09:57:00-05:00,Which FANG Stocks Should You Buy In the Trump Era?
887993,2016-11-21 12:17:00-05:00,"Bloomberg Reporter Lucas Shaw Tweets: Dave Chappelle sold Netflix 3 comedy specials, one from his most recent tour and two from his ''personal comedy vault.''"
887994,2016-11-21 09:58:00-05:00,Benzinga's Top Initiations
887995,2016-11-21 09:09:00-05:00,"The Market In 5 Minutes: Symantec To Buy LifeLock, New Netflix Buy Rating"
887996,2016-11-21 08:54:00-05:00,Netflix And Its 'Unstoppable Lead' In Internet TV
887997,2016-11-21 06:14:00-05:00,"UPDATE: Brean's Gould on Netflix: '...looking out 15 years... we believe NFLX can attract 300 million global subscribers generating a $19 ARPU, 29% EBIT margin and over $25 of EPS'"
887998,2016-11-21 06:14:00-05:00,UPDATE: Brean's Alan Gould Believes Netflix 'has created an unstoppable lead in the internet TV business and is positioned to dominate the business long term'
887999,2016-11-21 06:12:00-05:00,"Brean Capital Initiates Coverage On Netflix at Buy, Announces $145.00 Price Target"
888000,2016-11-18 13:51:00-05:00,4 Retail Trading Trends Observed By TD Ameritrade
888001,2016-11-18 13:09:00-05:00,"AT&T: Too Big To Fail, Or Too Big Not To Fail?"
888002,2016-11-18 12:04:00-05:00,RBC's Mark Mahaney Talks FANG Trade And Other Tech Stocks
888003,2016-11-18 09:34:00-05:00,M Science Out Positive on Netflix
888004,2016-11-17 14:57:00-05:00,Amazon Gearing Up For Global Launch Of Streaming Video Service
888005,2016-11-17 14:57:00-05:00,Netflix Shares Falling
888006,2016-11-16 14:04:00-05:00,A Top Fintech CEO Explains How His Company Solved Traders' Problems With Technology
888007,2016-11-16 08:33:00-05:00,"5 Reasons To Buy Disney Now, According To Deutsche Bank"
888008,2016-11-14 17:17:00-05:00,"Soros Fund Management Initiates Netflix Stake, Intel"
888009,2016-11-14 11:05:00-05:00,UPDATE: Omega Liquidated ~372.5K Share Stake in Netflix
888010,2016-11-14 11:02:00-05:00,"Omega Advisors Disolves Stake In Citigroup, Coach, Canadian Pacific, Lowe's, Netflix"
